#Parameters = {xs=9.9537052630149; L=33.245065661354; cl=10; er1=2.55; er11=0.01; er2=2.55; er22=0.01; h=1.6; r0=1.8; rin=1.5; rprobe=0.4; t=0.2; w=24.933799246016; wx=50; wy=50}
#"Frequency / GHz"	"S1,1 (1) [Magnitude]"
#----------------------------------------
10.095999717712	-3.2199031572230
10.100000381470	-3.2582646940969
10.104000091553	-3.2978720528481
10.107999801636	-3.3387780177965
10.112000465393	-3.3810335904609
10.116000175476	-3.4246919122179
10.119999885559	-3.4698081363039
10.123999595642	-3.5164350372423
10.128000259399	-3.5646328258795
10.131999969482	-3.6144563103878
10.135999679565	-3.6659655152150
10.140000343323	-3.7192174841696
10.144000053406	-3.7742740230585
10.147999763489	-3.8311962660669
10.152000427246	-3.8900454586947
10.156000137329	-3.9508858745560
10.159999847412	-4.0137788491660
10.163999557495	-4.0787914581838
10.168000221252	-4.1459865416402
10.171999931335	-4.2154323975642
10.175999641418	-4.2871980598538
10.180000305176	-4.3613470198841
10.184000015259	-4.4379513744371
10.187999725342	-4.5170791645498
10.192000389099	-4.5988020336564
10.196000099182	-4.6831904873555
10.199999809265	-4.7703182933357
10.204000473022	-4.8602566911169
10.208000183105	-4.9530816082661
10.211999893188	-5.0488647801158
10.215999603271	-5.1476822575670
10.220000267029	-5.2496126163651
10.223999977112	-5.3547308461895
10.227999687195	-5.4631128664992
10.232000350952	-5.5748387134448
10.236000061035	-5.6899865088241
10.239999771118	-5.8086320173889
10.244000434875	-5.9308573187687
10.248000144958	-6.0567397503423
10.251999855042	-6.1863562722802
10.255999565125	-6.3197876068443
10.260000228882	-6.4571071180594
10.263999938965	-6.5983936524318
10.267999649048	-6.7437174180496
10.272000312805	-6.8931530122047
10.276000022888	-7.0467673529119
10.279999732971	-7.2046240536466
10.284000396729	-7.3667818276039
10.288000106812	-7.5332953900757
10.291999816895	-7.7042107809485
10.295999526978	-7.8795629420758
10.300000190735	-8.0593764601010
10.303999900818	-8.2436665418670
10.307999610901	-8.4324270338152
10.312000274658	-8.6256362374978
10.315999984741	-8.8232466562507
10.319999694824	-9.0251853540215
10.324000358582	-9.2313494978365
10.328000068665	-9.4415945023806
10.331999778748	-9.6557365080471
10.336000442505	-9.8735371784768
10.340000152588	-10.094697995602
10.343999862671	-10.318853004698
10.347999572754	-10.545558247485
10.352000236511	-10.774275642091
10.355999946594	-11.004366320857
10.359999656677	-11.235078599113
10.364000320435	-11.465530047567
10.368000030518	-11.694700082567
10.371999740601	-11.921418900368
10.376000404358	-12.144363142309
10.380000114441	-12.362042507654
10.383999824524	-12.572815405593
10.387999534607	-12.774893838660
10.392000198364	-12.966363306688
10.395999908447	-13.145218230066
10.399999618530	-13.309408374797
10.404000282288	-13.456892989086
10.407999992371	-13.585711115522
10.411999702454	-13.694068943687
10.416000366211	-13.780405160484
10.420000076294	-13.843478249933
10.423999786377	-13.882429089081
10.428000450134	-13.896830325580
10.432000160217	-13.886706971146
10.435999870300	-13.852539180786
10.439999580383	-13.795230767471
10.444000244141	-13.716058825147
10.447999954224	-13.616608055121
10.451999664307	-13.498687378573
10.456000328064	-13.364254567860
10.460000038147	-13.215335593218
10.463999748230	-13.053961166756
10.468000411987	-12.882106571189
10.472000122070	-12.701647376684
10.475999832153	-12.514332898203
10.479999542236	-12.321763524208
10.484000205994	-12.125380855311
10.487999916077	-11.926469672242
10.491999626160	-11.726154118493
10.496000289917	-11.525415699445
10.500000000000	-11.325093288240
10.503999710083	-11.125906242034
10.508000373840	-10.928457099619
10.512000083923	-10.733245758726
10.515999794006	-10.540691258315
10.520000457764	-10.351125924359
10.524000167847	-10.164820531753
10.527999877930	-9.9819880962714
10.531999588013	-9.8027877749376
10.536000251770	-9.6273370468335
10.539999961853	-9.4557200516827
10.543999671936	-9.2879851289000
10.548000335693	-9.1241606135089
10.552000045776	-8.9642490196399
10.555999755859	-8.8082344536840
10.560000419617	-8.6560867853702
10.564000129700	-8.5077638747709
10.567999839783	-8.3632123255467
10.571999549866	-8.2223716539368
10.576000213623	-8.0851720857194
10.579999923706	-7.9515409375939
10.583999633789	-7.8214003301411
10.588000297546	-7.6946701371694
10.592000007629	-7.5712646975811
10.595999717712	-7.4511022626082
10.600000381470	-7.3340951816539
10.604000091553	-7.2201579034911
10.607999801636	-7.1092042042705
10.612000465393	-7.0011476132316
10.616000175476	-6.8959041317667
10.619999885559	-6.7933890084453
10.623999595642	-6.6935188954867
10.628000259399	-6.5962123903892
10.631999969482	-6.5013906834162
10.635999679565	-6.4089728260565
10.640000343323	-6.3188854141251
10.644000053406	-6.2310512191201
10.647999763489	-6.1453981149456
10.652000427246	-6.0618552641585
10.656000137329	-5.9803550894240
10.659999847412	-5.9008274574736
10.663999557495	-5.8232127032682
10.668000221252	-5.7474448542949
10.671999931335	-5.6734641064327
10.675999641418	-5.6012128812480
10.680000305176	-5.5306358965812
10.684000015259	-5.4616758055830
10.687999725342	-5.3942852837368
10.692000389099	-5.3284111194803
10.696000099182	-5.2640080932903
10.699999809265	-5.2010285976562
10.704000473022	-5.1394294559659
10.708000183105	-5.0791673362058
10.711999893188	-5.0202069704426
10.715999603271	-4.9625051576394
10.720000267029	-4.9060284903451
10.723999977112	-4.8507422098628
10.727999687195	-4.7966109721705
10.732000350952	-4.7436066379534
10.736000061035	-4.6916986655113
10.739999771118	-4.6408583136001
10.744000434875	-4.5910596556375
10.748000144958	-4.5422781111874
10.751999855042	-4.4944894507930
10.755999565125	-4.4476700059396
10.760000228882	-4.4017962052682
10.763999938965	-4.3568523218891
10.767999649048	-4.3128162542495
10.772000312805	-4.2696684654903
10.776000022888	-4.2273938508927
10.779999732971	-4.1859745532737
10.784000396729	-4.1453942654324
10.788000106812	-4.1056369149544
10.791999816895	-4.0666905953998
10.795999526978	-4.0285376662700
10.800000190735	-3.9911656966147
10.803999900818	-3.9545614485723
10.807999610901	-3.9187128017800
10.812000274658	-3.8836058903926
10.815999984741	-3.8492284747786
10.819999694824	-3.8155695834409
10.824000358582	-3.7826140644196
10.828000068665	-3.7503548223748
10.831999778748	-3.7187749114263
10.836000442505	-3.6878660672550
10.840000152588	-3.6576153750273
10.843999862671	-3.6280106848596
10.847999572754	-3.5990397392330
10.852000236511	-3.5706912933048
10.855999946594	-3.5429531262032
10.859999656677	-3.5158128488270
10.864000320435	-3.4892578229195
10.868000030518	-3.4632750259562
10.871999740601	-3.4378544938446
10.876000404358	-3.4129785078040
10.880000114441	-3.3886386620170
10.883999824524	-3.3648202550173
10.887999534607	-3.3415107041601
10.892000198364	-3.3186950085306
10.895999908447	-3.2963629779149
10.899999618530	-3.2744966474545
10.904000282288	-3.2530869442981
10.907999992371	-3.2321156723023
10.911999702454	-3.2115750995672
10.916000366211	-3.1914468250811
10.920000076294	-3.1717191383793
10.923999786377	-3.1523785912629
10.928000450134	-3.1334117380717
10.932000160217	-3.1148059195093
10.935999870300	-3.0965470155798
10.939999580383	-3.0786230311644
10.944000244141	-3.0610214436737
10.947999954224	-3.0437292333552
10.951999664307	-3.0267352668202
10.956000328064	-3.0100264372013
10.960000038147	-2.9935935569177
10.963999748230	-2.9774249493053
10.968000411987	-2.9615095585720
10.972000122070	-2.9458375725831
10.975999832153	-2.9304006377250
10.979999542236	-2.9151871339950
10.984000205994	-2.9001916256248
10.987999916077	-2.8854039633771
10.991999626160	-2.8708173841341
10.996000289917	-2.8564244451745
11.000000000000	-2.8422182123311
11.003999710083	-2.8281960593805
11.008000373840	-2.8143484746123
11.012000083923	-2.8006745990198
11.015999794006	-2.7871678438466
11.020000457764	-2.7738238860522
11.024000167847	-2.7606441491572
11.027999877930	-2.7476218114282
11.031999588013	-2.7347574599398
11.036000251770	-2.7220470225973
11.039999961853	-2.7094946815648
11.043999671936	-2.6970943078807
11.048000335693	-2.6848492032140
11.052000045776	-2.6727578812725
11.055999755859	-2.6608224996773
11.060000419617	-2.6490429533596
11.064000129700	-2.6374213891743
11.067999839783	-2.6259598863889
11.071999549866	-2.6146579862283
11.076000213623	-2.6035210666898
11.079999923706	-2.5925488402408
11.083999633789	-2.5817442512989
11.088000297546	-2.5711098581075
11.092000007629	-2.5606476117406
11.095999717712	-2.5503604740671
11.100000381470	-2.5402509103964
11.104000091553	-2.5303187827025
11.107999801636	-2.5205690954375
11.112000465393	-2.5110025298775
11.116000175476	-2.5016220210672
11.119999885559	-2.4924262075662
11.123999595642	-2.4834210488426
11.128000259399	-2.4746025939378
11.131999969482	-2.4659749016796
11.135999679565	-2.4575375831146
11.140000343323	-2.4492909142640
11.144000053406	-2.4412333230978
11.147999763489	-2.4333658373631
11.152000427246	-2.4256855028486
11.156000137329	-2.4181935575172
11.159999847412	-2.4108845465382
11.163999557495	-2.4037612626791
11.168000221252	-2.3968163611679
11.171999931335	-2.3900493493526
11.175999641418	-2.3834561404439
11.180000305176	-2.3770339142718
11.184000015259	-2.3707768769451
11.187999725342	-2.3646827353247
11.192000389099	-2.3587452988068
11.196000099182	-2.3529592105246
11.199999809265	-2.3473207399931
11.204000473022	-2.3418223466270
11.208000183105	-2.3364600334246
11.211999893188	-2.3312267219269
11.215999603271	-2.3261176183003
11.220000267029	-2.3211248566398
11.223999977112	-2.3162426999603
11.227999687195	-2.3114654455685
11.232000350952	-2.3067856823726
11.236000061035	-2.3021969644133
11.239999771118	-2.2976944711015
11.244000434875	-2.2932703155190
11.248000144958	-2.2889202907590
11.251999855042	-2.2846348940957
11.255999565125	-2.2804129646456
11.260000228882	-2.2762451848889
11.263999938965	-2.2721284852583
11.267999649048	-2.2680576230016
11.272000312805	-2.2640268662821
11.276000022888	-2.2600332721092
11.279999732971	-2.2560729784141
11.284000396729	-2.2521417296507
11.288000106812	-2.2482365528463
11.291999816895	-2.2443544727059
11.295999526978	-2.2404950657833
11.300000190735	-2.2366553383514
11.303999900818	-2.2328342894884
11.307999610901	-2.2290312745632
11.312000274658	-2.2252454874383
11.315999984741	-2.2214774165710
11.319999694824	-2.2177273549677
11.324000358582	-2.2139974980306
11.328000068665	-2.2102898446634
11.331999778748	-2.2066049644269
11.336000442505	-2.2029459655336
11.340000152588	-2.1993138213645
11.343999862671	-2.1957141074062
11.347999572754	-2.1921494951475
11.352000236511	-2.1886234998162
11.355999946594	-2.1851407806359
11.359999656677	-2.1817050276804
11.364000320435	-2.1783202550089
11.368000030518	-2.1749923652814
11.371999740601	-2.1717257363911
11.376000404358	-2.1685256765805
11.380000114441	-2.1653951817623
11.383999824524	-2.1623417037228
11.387999534607	-2.1593690685154
11.392000198364	-2.1564813036913
11.395999908447	-2.1536840031560
11.399999618530	-2.1509830308274
11.404000282288	-2.1483810444490
11.407999992371	-2.1458825015915
11.411999702454	-2.1434917140245
11.416000366211	-2.1412118952786
11.420000076294	-2.1390472482879
11.423999786377	-2.1370001668038
11.428000450134	-2.1350726877269
11.432000160217	-2.1332672145315
11.435999870300	-2.1315872713271
11.439999580383	-2.1300316333362
11.444000244141	-2.1286030297449
11.447999954224	-2.1273005031643
11.451999664307	-2.1261261685084
11.456000328064	-2.1250776388054
11.460000038147	-2.1241545068646
11.463999748230	-2.1233551226863
11.468000411987	-2.1226777083718
11.472000122070	-2.1221197061377
11.475999832153	-2.1216792667928
11.479999542236	-2.1213516066851
11.484000205994	-2.1211339399507
11.487999916077	-2.1210224933269
11.491999626160	-2.1210124473714
11.496000289917	-2.1210979750008
11.500000000000	-2.1212755875983
11.503999710083	-2.1215398509210
11.508000373840	-2.1218846749710
11.512000083923	-2.1223036759842
11.515999794006	-2.1227906812648
11.520000457764	-2.1233421269244
11.524000167847	-2.1239495541557
11.527999877930	-2.1246067450445
11.531999588013	-2.1253094022948
11.536000251770	-2.1260490833675
11.539999961853	-2.1268216716026
11.543999671936	-2.1276198034234
11.548000335693	-2.1284387327353
11.552000045776	-2.1292722866686
11.555999755859	-2.1301161866585
11.560000419617	-2.1309637966439
11.564000129700	-2.1318139797562
11.567999839783	-2.1326587563284
11.571999549866	-2.1334977918904
11.576000213623	-2.1343248304128
11.579999923706	-2.1351387261468
11.583999633789	-2.1359374663677
11.588000297546	-2.1367193794117
11.592000007629	-2.1374803910508
11.595999717712	-2.1382239592048
11.600000381470	-2.1389481263294
11.604000091553	-2.1396528106742
11.607999801636	-2.1403390589805
11.612000465393	-2.1410101544507
11.616000175476	-2.1416671975204
11.619999885559	-2.1423119181241
11.623999595642	-2.1429502552155
11.628000259399	-2.1435838386481
11.631999969482	-2.1442172630981
11.635999679565	-2.1448568485986
11.640000343323	-2.1455055108631
11.644000053406	-2.1461700731903
11.647999763489	-2.1468565430236
11.652000427246	-2.1475702520658
11.656000137329	-2.1483201477515
11.659999847412	-2.1491118693937
11.663999557495	-2.1499503917277
11.668000221252	-2.1508471354059
11.671999931335	-2.1518056145054
11.675999641418	-2.1528345632222
11.680000305176	-2.1539426823693
11.684000015259	-2.1551343855685
11.687999725342	-2.1564181070998
11.692000389099	-2.1578029584356
11.696000099182	-2.1592938379876
11.699999809265	-2.1608965228944
11.704000473022	-2.1626185654327
11.708000183105	-2.1644665178519
11.711999893188	-2.1664440325430
11.715999603271	-2.1685576870618
11.720000267029	-2.1708111561502
11.723999977112	-2.1732103709258
11.727999687195	-2.1757552940313
11.732000350952	-2.1784533747849
11.736000061035	-2.1813044878418
11.739999771118	-2.1843103047352
11.744000434875	-2.1874731998650
11.748000144958	-2.1907936058818
11.751999855042	-2.1942703583578
11.755999565125	-2.1979033301702
11.760000228882	-2.2016916470519
11.763999938965	-2.2056340922576
11.767999649048	-2.2097257780222
11.772000312805	-2.2139653516702
11.776000022888	-2.2183482535411
11.779999732971	-2.2228700535296
11.784000396729	-2.2275266112028
11.788000106812	-2.2323115371266
11.791999816895	-2.2372188965944
11.795999526978	-2.2422433330869
11.800000190735	-2.2473776098120
11.803999900818	-2.2526143942202
11.807999610901	-2.2579464527968
11.812000274658	-2.2633669604066
11.815999984741	-2.2688670932248
11.819999694824	-2.2744401905092
11.824000358582	-2.2800776719968
11.828000068665	-2.2857715095874
11.831999778748	-2.2915146403306
11.836000442505	-2.2972977806004
11.840000152588	-2.3031157613997
11.843999862671	-2.3089590122356
11.847999572754	-2.3148220089036
11.852000236511	-2.3206994621137
11.855999946594	-2.3265819066687
11.859999656677	-2.3324657610624
11.864000320435	-2.3383487496586
11.868000030518	-2.3442217906052
11.871999740601	-2.3500827741293
11.876000404358	-2.3559307945801
11.880000114441	-2.3617619101117
11.883999824524	-2.3675724073842
11.887999534607	-2.3733665227036
11.892000198364	-2.3791405719707
11.895999908447	-2.3848973998352
11.899999618530	-2.3906385923036
11.904000282288	-2.3963660962652
11.907999992371	-2.4020858708908
11.911999702454	-2.4077989102029
11.916000366211	-2.4135126659761
11.920000076294	-2.4192351123492
11.923999786377	-2.4249698865979
11.928000450134	-2.4307283637434
11.932000160217	-2.4365160745018
11.935999870300	-2.4423436649984
11.939999580383	-2.4482221650794
11.944000244141	-2.4541597276843
11.947999954224	-2.4601705410255
11.951999664307	-2.4662648293104
11.956000328064	-2.4724544199161
11.960000038147	-2.4787534559184
11.963999748230	-2.4851742431879
11.968000411987	-2.4917300598909
11.972000122070	-2.4984325355993
11.975999832153	-2.5052985248256
11.979999542236	-2.5123400915305
11.984000205994	-2.5195701984246
11.987999916077	-2.5270025649335
11.991999626160	-2.5346508337365
11.996000289917	-2.5425265894508
12.000000000000	-2.5506454417708
#Parameters = {xs=18.162174941833; L=30.672471359087; cl=10; er1=2.55; er11=0.01; er2=2.55; er22=0.01; h=1.6; r0=1.8; rin=1.5; rprobe=0.4; t=0.2; w=23.004353519315; wx=50; wy=50}
#"Frequency / GHz"	"S1,1 (6) [Magnitude]"
#----------------------------------------
8.0000000000000	-7.1010088618936
8.0039997100830	-7.1596158177898
8.0080003738403	-7.2193320343535
8.0120000839233	-7.2799984841254
8.0159997940063	-7.3414498559254
8.0200004577637	-7.4035105115092
8.0240001678467	-7.4659972522644
8.0279998779297	-7.5287181070241
8.0319995880127	-7.5914737235036
8.0360002517700	-7.6540563834371
8.0399999618530	-7.7162519217251
8.0439996719360	-7.7778397968794
8.0480003356934	-7.8385940699771
8.0520000457764	-7.8982821709661
8.0559997558594	-7.9566703124228
8.0600004196167	-8.0135209577059
8.0640001296997	-8.0685982384800
8.0679998397827	-8.1216647849528
8.0719995498657	-8.1724865026160
8.0760002136230	-8.2208349523560
8.0799999237061	-8.2664864887147
8.0839996337891	-8.3092288235692
8.0880002975464	-8.3488582532488
8.0920000076294	-8.3851859995660
8.0959997177124	-8.4180362198364
8.1000003814697	-8.4472518734041
8.1040000915527	-8.4726978235233
8.1079998016357	-8.4942539847607
8.1120004653931	-8.5118269063773
8.1160001754761	-8.5253455764674
8.1199998855591	-8.5347642484933
8.1239995956421	-8.5400594135702
8.1280002593994	-8.5412380472139
8.1319999694824	-8.5383287005150
8.1359996795654	-8.5313862947082
8.1400003433228	-8.5204906038214
8.1440000534058	-8.5057444193219
8.1479997634888	-8.4872718330404
8.1520004272461	-8.4652158679200
8.1560001373291	-8.4397433234935
8.1599998474121	-8.4110295776924
8.1639995574951	-8.3792714108076
8.1680002212524	-8.3446750433718
8.1719999313354	-8.3074568644820
8.1759996414185	-8.2678436492997
8.1800003051758	-8.2260617811740
8.1840000152588	-8.1823487682316
8.1879997253418	-8.1369414723006
8.1920003890991	-8.0900757703882
8.1960000991821	-8.0419880832242
8.1999998092651	-7.9929129493330
8.2040004730225	-7.9430775154779
8.2080001831055	-7.8927067413922
8.2119998931885	-7.8420201905255
8.2159996032715	-7.7912291279391
8.2200002670288	-7.7405393386846
8.2239999771118	-7.6901442595778
8.2279996871948	-7.6402363573144
8.2320003509521	-7.5909971003157
8.2360000610352	-7.5425955056232
8.2399997711182	-7.4951990519288
8.2440004348755	-7.4489603220755
8.2480001449585	-7.4040277192820
8.2519998550415	-7.3605427397086
8.2559995651245	-7.3186335035338
8.2600002288818	-7.2784270483756
8.2639999389648	-7.2400395206637
8.2679996490479	-7.2035785802870
8.2720003128052	-7.1691493795960
8.2760000228882	-7.1368489353706
8.2799997329712	-7.1067664924436
8.2840003967285	-7.0789885740259
8.2880001068115	-7.0535948069245
8.2919998168945	-7.0306595883938
8.2959995269775	-7.0102527348654
8.3000001907349	-6.9924397694240
8.3039999008179	-6.9772836449499
8.3079996109009	-6.9648408541500
8.3120002746582	-6.9551663862846
8.3159999847412	-6.9483116384583
8.3199996948242	-6.9443225920826
8.3240003585815	-6.9432463786293
8.3280000686646	-6.9451239052260
8.3319997787476	-6.9499957592621
8.3360004425049	-6.9579001065357
8.3400001525879	-6.9688716520846
8.3439998626709	-6.9829437741586
8.3479995727539	-7.0001491180127
8.3520002365112	-7.0205165076050
8.3559999465942	-7.0440746499220
8.3599996566772	-7.0708492518322
8.3640003204346	-7.1008665562087
8.3680000305176	-7.1341496959035
8.3719997406006	-7.1707199355298
8.3760004043579	-7.2105986441561
8.3800001144409	-7.2538029350731
8.3839998245239	-7.3003526464361
8.3879995346069	-7.3502609840714
8.3920001983643	-7.4035427666241
8.3959999084473	-7.4602081851637
8.3999996185303	-7.5202687576659
8.4040002822876	-7.5837316682068
8.4079999923706	-7.6505992876331
8.4119997024536	-7.7208756006138
8.4160003662109	-7.7945599313215
8.4200000762939	-7.8716449418320
8.4239997863770	-7.9521239640935
8.4280004501343	-8.0359829843693
8.4320001602173	-8.1232027376488
8.4359998703003	-8.2137610331907
8.4399995803833	-8.3076262806939
8.4440002441406	-8.4047614934577
8.4479999542236	-8.5051227458783
8.4519996643066	-8.6086550738764
8.4560003280640	-8.7152922502511
8.4600000381470	-8.8249600415138
8.4639997482300	-8.9375716272074
8.4680004119873	-9.0530226828393
8.4720001220703	-9.1711962461125
8.4759998321533	-9.2919591548747
8.4799995422363	-9.4151540471763
8.4840002059937	-9.5406065545498
8.4879999160767	-9.6681208496606
8.4919996261597	-9.7974688407750
8.4960002899170	-9.9283992461644
8.5000000000000	-10.060631675859
8.5039997100830	-10.193852260350
8.5080003738403	-10.327707690372
8.5120000839233	-10.461814714344
8.5159997940063	-10.595747040660
8.5200004577637	-10.729037453589
8.5240001678467	-10.861180808015
8.5279998779297	-10.991626707589
8.5319995880127	-11.119781311462
8.5360002517700	-11.245014928854
8.5399999618530	-11.366654466238
8.5439996719360	-11.483999517573
8.5480003356934	-11.596317047595
8.5520000457764	-11.702851234880
8.5559997558594	-11.802838165536
8.5600004196167	-11.895512358381
8.5640001296997	-11.980115348746
8.5679998397827	-12.055917259612
8.5719995498657	-12.122225254061
8.5760002136230	-12.178404201545
8.5799999237061	-12.223886299711
8.5839996337891	-12.258190502168
8.5880002975464	-12.280931529990
8.5920000076294	-12.291833757053
8.5959997177124	-12.290734675303
8.6000003814697	-12.277595700429
8.6040000915527	-12.252497724720
8.6079998016357	-12.215637850502
8.6120004653931	-12.167328487892
8.6160001754761	-12.107983619732
8.6199998855591	-12.038107296429
8.6239995956421	-11.958280559428
8.6280002593994	-11.869144307470
8.6319999694824	-11.771391351404
8.6359996795654	-11.665742609973
8.6400003433228	-11.552932318486
8.6440000534058	-11.433706687785
8.6479997634888	-11.308800253273
8.6520004272461	-11.178926472036
8.6560001373291	-11.044781209508
8.6599998474121	-10.907022581116
8.6639995574951	-10.766275262641
8.6680002212524	-10.623122991437
8.6719999313354	-10.478110459742
8.6759996414185	-10.331737315680
8.6800003051758	-10.184463275896
8.6840000152588	-10.036704271007
8.6879997253418	-9.8888402173432
8.6920003890991	-9.7412087508479
8.6960000991821	-9.5941151267726
8.6999998092651	-9.4478306375723
8.7040004730225	-9.3025915666541
8.7080001831055	-9.1586097693775
8.7119998931885	-9.0160682274006
8.7159996032715	-8.8751251100964
8.7200002670288	-8.7359196198778
8.7239999771118	-8.5985678104315
8.7279996871948	-8.4631679502996
8.7320003509521	-8.3298017545454
8.7360000610352	-8.1985390526302
8.7399997711182	-8.0694353117190
8.7440004348755	-7.9425306308529
8.7480001449585	-7.8178579042115
8.7519998550415	-7.6954417517942
8.7559995651245	-7.5752961955405
8.7600002288818	-7.4574287055108
8.7639999389648	-7.3418421225768
8.7679996490479	-7.2285281188589
8.7720003128052	-7.1174799196207
8.7760000228882	-7.0086839120554
8.7799997329712	-6.9021192406141
8.7840003967285	-6.7977693505039
8.7880001068115	-6.6956066984012
8.7919998168945	-6.5956049732191
8.7959995269775	-6.4977381011855
8.8000001907349	-6.4019735426656
8.8039999008179	-6.3082784607618
8.8079996109009	-6.2166247310531
8.8120002746582	-6.1269716886069
8.8159999847412	-6.0392894316435
8.8199996948242	-5.9535391930325
8.8240003585815	-5.8696866496616
8.8280000686646	-5.7876945174416
8.8319997787476	-5.7075287758791
8.8360004425049	-5.6291485680275
8.8400001525879	-5.5525190930089
8.8439998626709	-5.4776050700758
8.8479995727539	-5.4043684721792
8.8520002365112	-5.3327733602799
8.8559999465942	-5.2627832110512
8.8599996566772	-5.1943659656293
8.8640003204346	-5.1274831233770
8.8680000305176	-5.0621018735989
8.8719997406006	-4.9981884047999
8.8760004043579	-4.9357085466062
8.8800001144409	-4.8746295164868
8.8839998245239	-4.8149191615656
8.8879995346069	-4.7565450311818
8.8920001983643	-4.6994798679901
8.8959999084473	-4.6436898071737
8.8999996185303	-4.5891471657137
8.9040002822876	-4.5358219349683
8.9079999923706	-4.4836874298184
8.9119997024536	-4.4327153234359
8.9160003662109	-4.3828788589442
8.9200000762939	-4.3341526027361
8.9239997863770	-4.2865130593542
8.9280004501343	-4.2399337675629
8.9320001602173	-4.1943923911887
8.9359998703003	-4.1498640305977
8.9399995803833	-4.1063284320625
8.9440002441406	-4.0637649459180
8.9479999542236	-4.0221517356478
8.9519996643066	-3.9814689847201
8.9560003280640	-3.9416980040257
8.9600000381470	-3.9028188451597
8.9639997482300	-3.8648157404672
8.9680004119873	-3.8276696892698
8.9720001220703	-3.7913662511556
8.9759998321533	-3.7558875302522
8.9799995422363	-3.7212200482714
8.9840002059937	-3.6873492423946
8.9879999160767	-3.6542621407602
8.9919996261597	-3.6219418112757
8.9960002899170	-3.5903794004169
9.0000000000000	-3.5595616265656
9.0039997100830	-3.5294753063353
9.0080003738403	-3.5001114766109
9.0120000839233	-3.4714589480438
9.0159997940063	-3.4435084195141
9.0200004577637	-3.4162480651781
9.0240001678467	-3.3896710691475
9.0279998779297	-3.3637682280820
9.0319995880127	-3.3385310215571
9.0360002517700	-3.3139519592065
9.0399999618530	-3.2900219991300
9.0439996719360	-3.2667347941527
9.0480003356934	-3.2440850798026
9.0520000457764	-3.2220662557157
9.0559997558594	-3.2006702287933
9.0600004196167	-3.1798915248631
9.0640001296997	-3.1597257449128
9.0679998397827	-3.1401660278427
9.0719995498657	-3.1212080612316
9.0760002136230	-3.1028476948117
9.0799999237061	-3.0850788696617
9.0839996337891	-3.0678980612247
9.0880002975464	-3.0513000846708
9.0920000076294	-3.0352804407557
9.0959997177124	-3.0198370686083
9.1000003814697	-3.0049627988635
9.1040000915527	-2.9906561429846
9.1079998016357	-2.9769121307121
9.1120004653931	-2.9637298534333
9.1160001754761	-2.9511020114934
9.1199998855591	-2.9390269312869
9.1239995956421	-2.9275022616765
9.1280002593994	-2.9165230107156
9.1319999694824	-2.9060872494414
9.1359996795654	-2.8961902715564
9.1400003433228	-2.8868286167933
9.1440000534058	-2.8780040063042
9.1479997634888	-2.8697078493593
9.1520004272461	-2.8619401405940
9.1560001373291	-2.8546976168699
9.1599998474121	-2.8479759727374
9.1639995574951	-2.8417758729898
9.1680002212524	-2.8360917653784
9.1719999313354	-2.8309220923656
9.1759996414185	-2.8262634036680
9.1800003051758	-2.8221149878233
9.1840000152588	-2.8184751272716
9.1879997253418	-2.8153373294518
9.1920003890991	-2.8127050993848
9.1960000991821	-2.8105729372502
9.1999998092651	-2.8089400477431
9.2040004730225	-2.8078046989490
9.2080001831055	-2.8071657623786
9.2119998931885	-2.8070199856391
9.2159996032715	-2.8073703995040
9.2200002670288	-2.8082121999198
9.2239999771118	-2.8095458394712
9.2279996871948	-2.8113700949262
9.2320003509521	-2.8136849265673
9.2360000610352	-2.8164921415710
9.2399997711182	-2.8197903802873
9.2440004348755	-2.8235795134443
9.2480001449585	-2.8278597661881
9.2519998550415	-2.8326342432200
9.2559995651245	-2.8379042664465
9.2600002288818	-2.8436689454186
9.2639999389648	-2.8499323975099
9.2679996490479	-2.8566956829327
9.2720003128052	-2.8639621789835
9.2760000228882	-2.8717331814598
9.2799997329712	-2.8800158493098
9.2840003967285	-2.8888108428057
9.2880001068115	-2.8981221613365
9.2919998168945	-2.9079570545846
9.2959995269775	-2.9183175460210
9.3000001907349	-2.9292123714334
9.3039999008179	-2.9406434595746
9.3079996109009	-2.9526199460712
9.3120002746582	-2.9651465533152
9.3159999847412	-2.9782330396576
9.3199996948242	-2.9918849971771
9.3240003585815	-3.0061099512545
9.3280000686646	-3.0209185510882
9.3319997787476	-3.0363190295667
9.3360004425049	-3.0523185469773
9.3400001525879	-3.0689296293708
9.3439998626709	-3.0861634017565
9.3479995727539	-3.1040269750405
9.3520002365112	-3.1225351561333
9.3559999465942	-3.1416979340630
9.3599996566772	-3.1615277168869
9.3640003204346	-3.1820361956581
9.3680000305176	-3.2032386321275
9.3719997406006	-3.2251448037985
9.3760004043579	-3.2477717739606
9.3800001144409	-3.2711324197436
9.3839998245239	-3.2952416910261
9.3879995346069	-3.3201135406210
9.3920001983643	-3.3457642991541
9.3959999084473	-3.3722093153469
9.3999996185303	-3.3994644215749
9.4040002822876	-3.4275456067222
9.4079999923706	-3.4564714461431
9.4119997024536	-3.4862560947739
9.4160003662109	-3.5169179487429
9.4200000762939	-3.5484754914977
9.4239997863770	-3.5809456051640
9.4280004501343	-3.6143442778987
9.4320001602173	-3.6486943215157
9.4359998703003	-3.6840098449340
9.4399995803833	-3.7203096541833
9.4440002441406	-3.7576157151674
